replica,network,population,true_model,sigma,base_SS,modelcompare,first_row
1,None,All,13,0.2,100,AIC,14
2,None,All,13,0.2,100,AIC,7
3,None,All,13,0.2,100,AIC,19
4,None,All,13,0.2,100,AIC,18
5,None,All,13,0.2,100,AIC,192
6,None,All,13,0.2,100,AIC,21
7,None,All,13,0.2,100,AIC,258
8,None,All,13,0.2,100,AIC,5
9,None,All,13,0.2,100,AIC,57
10,None,All,13,0.2,100,AIC,16
11,None,All,13,0.2,100,AIC,81
12,None,All,13,0.2,100,AIC,113
13,None,All,13,0.2,100,AIC,4
14,None,All,13,0.2,100,AIC,37
15,None,All,13,0.2,100,AIC,35
16,None,All,13,0.2,100,AIC,165
17,None,All,13,0.2,100,AIC,1
18,None,All,13,0.2,100,AIC,2
19,None,All,13,0.2,100,AIC,2
20,None,All,13,0.2,100,AIC,5
21,None,All,13,0.2,100,AIC,152
22,None,All,13,0.2,100,AIC,23
23,None,All,13,0.2,100,AIC,1
24,None,All,13,0.2,100,AIC,117
25,None,All,13,0.2,100,AIC,145
26,None,All,13,0.2,100,AIC,9
27,None,All,13,0.2,100,AIC,33
28,None,All,13,0.2,100,AIC,18
29,None,All,13,0.2,100,AIC,12
30,None,All,13,0.2,100,AIC,32
31,None,All,13,0.2,100,AIC,43
32,None,All,13,0.2,100,AIC,265
33,None,All,13,0.2,100,AIC,6
34,None,All,13,0.2,100,AIC,5
35,None,All,13,0.2,100,AIC,91
36,None,All,13,0.2,100,AIC,82
37,None,All,13,0.2,100,AIC,9
38,None,All,13,0.2,100,AIC,67
39,None,All,13,0.2,100,AIC,3
40,None,All,13,0.2,100,AIC,6
41,None,All,13,0.2,100,AIC,73
42,None,All,13,0.2,100,AIC,8
43,None,All,13,0.2,100,AIC,1
44,None,All,13,0.2,100,AIC,1
45,None,All,13,0.2,100,AIC,27
46,None,All,13,0.2,100,AIC,186
47,None,All,13,0.2,100,AIC,3
48,None,All,13,0.2,100,AIC,17
49,None,All,13,0.2,100,AIC,1
50,None,All,13,0.2,100,AIC,54
1,None,All,2,0.2,100,AIC,8
2,None,All,2,0.2,100,AIC,22
3,None,All,2,0.2,100,AIC,37
4,None,All,2,0.2,100,AIC,48
5,None,All,2,0.2,100,AIC,1
6,None,All,2,0.2,100,AIC,23
7,None,All,2,0.2,100,AIC,3
8,None,All,2,0.2,100,AIC,20
9,None,All,2,0.2,100,AIC,57
10,None,All,2,0.2,100,AIC,33
11,None,All,2,0.2,100,AIC,13
12,None,All,2,0.2,100,AIC,77
13,None,All,2,0.2,100,AIC,23
14,None,All,2,0.2,100,AIC,9
15,None,All,2,0.2,100,AIC,1
16,None,All,2,0.2,100,AIC,8
17,None,All,2,0.2,100,AIC,63
18,None,All,2,0.2,100,AIC,28
19,None,All,2,0.2,100,AIC,8
20,None,All,2,0.2,100,AIC,80
21,None,All,2,0.2,100,AIC,23
22,None,All,2,0.2,100,AIC,8
23,None,All,2,0.2,100,AIC,12
24,None,All,2,0.2,100,AIC,97
25,None,All,2,0.2,100,AIC,1
26,None,All,2,0.2,100,AIC,57
27,None,All,2,0.2,100,AIC,8
28,None,All,2,0.2,100,AIC,4
29,None,All,2,0.2,100,AIC,8
30,None,All,2,0.2,100,AIC,71
31,None,All,2,0.2,100,AIC,46
32,None,All,2,0.2,100,AIC,6
33,None,All,2,0.2,100,AIC,73
34,None,All,2,0.2,100,AIC,20
35,None,All,2,0.2,100,AIC,30
36,None,All,2,0.2,100,AIC,91
37,None,All,2,0.2,100,AIC,4
38,None,All,2,0.2,100,AIC,73
39,None,All,2,0.2,100,AIC,14
40,None,All,2,0.2,100,AIC,34
41,None,All,2,0.2,100,AIC,13
42,None,All,2,0.2,100,AIC,75
43,None,All,2,0.2,100,AIC,31
44,None,All,2,0.2,100,AIC,72
45,None,All,2,0.2,100,AIC,11
46,None,All,2,0.2,100,AIC,13
47,None,All,2,0.2,100,AIC,5
48,None,All,2,0.2,100,AIC,59
49,None,All,2,0.2,100,AIC,34
50,None,All,2,0.2,100,AIC,14
1,None,All,7,0.2,100,AIC,69
2,None,All,7,0.2,100,AIC,88
3,None,All,7,0.2,100,AIC,8
4,None,All,7,0.2,100,AIC,17
5,None,All,7,0.2,100,AIC,91
6,None,All,7,0.2,100,AIC,32
7,None,All,7,0.2,100,AIC,2
8,None,All,7,0.2,100,AIC,24
9,None,All,7,0.2,100,AIC,14
10,None,All,7,0.2,100,AIC,23
11,None,All,7,0.2,100,AIC,6
12,None,All,7,0.2,100,AIC,39
13,None,All,7,0.2,100,AIC,39
14,None,All,7,0.2,100,AIC,3
15,None,All,7,0.2,100,AIC,22
16,None,All,7,0.2,100,AIC,94
17,None,All,7,0.2,100,AIC,39
18,None,All,7,0.2,100,AIC,6
19,None,All,7,0.2,100,AIC,187
20,None,All,7,0.2,100,AIC,70
21,None,All,7,0.2,100,AIC,36
22,None,All,7,0.2,100,AIC,69
23,None,All,7,0.2,100,AIC,71
24,None,All,7,0.2,100,AIC,86
25,None,All,7,0.2,100,AIC,54
26,None,All,7,0.2,100,AIC,68
27,None,All,7,0.2,100,AIC,78
28,None,All,7,0.2,100,AIC,10
29,None,All,7,0.2,100,AIC,25
30,None,All,7,0.2,100,AIC,62
31,None,All,7,0.2,100,AIC,41
32,None,All,7,0.2,100,AIC,16
33,None,All,7,0.2,100,AIC,63
34,None,All,7,0.2,100,AIC,24
35,None,All,7,0.2,100,AIC,46
36,None,All,7,0.2,100,AIC,53
37,None,All,7,0.2,100,AIC,8
38,None,All,7,0.2,100,AIC,6
39,None,All,7,0.2,100,AIC,75
40,None,All,7,0.2,100,AIC,33
41,None,All,7,0.2,100,AIC,21
42,None,All,7,0.2,100,AIC,7
43,None,All,7,0.2,100,AIC,39
44,None,All,7,0.2,100,AIC,156
45,None,All,7,0.2,100,AIC,1
46,None,All,7,0.2,100,AIC,18
47,None,All,7,0.2,100,AIC,153
48,None,All,7,0.2,100,AIC,79
49,None,All,7,0.2,100,AIC,18
50,None,All,7,0.2,100,AIC,159
1,None,All,13,0.2,100,BIC,14
2,None,All,13,0.2,100,BIC,7
3,None,All,13,0.2,100,BIC,19
4,None,All,13,0.2,100,BIC,18
5,None,All,13,0.2,100,BIC,21
6,None,All,13,0.2,100,BIC,21
7,None,All,13,0.2,100,BIC,258
8,None,All,13,0.2,100,BIC,5
9,None,All,13,0.2,100,BIC,56
10,None,All,13,0.2,100,BIC,16
11,None,All,13,0.2,100,BIC,81
12,None,All,13,0.2,100,BIC,113
13,None,All,13,0.2,100,BIC,4
14,None,All,13,0.2,100,BIC,36
15,None,All,13,0.2,100,BIC,35
16,None,All,13,0.2,100,BIC,65
17,None,All,13,0.2,100,BIC,1
18,None,All,13,0.2,100,BIC,2
19,None,All,13,0.2,100,BIC,2
20,None,All,13,0.2,100,BIC,5
21,None,All,13,0.2,100,BIC,152
22,None,All,13,0.2,100,BIC,23
23,None,All,13,0.2,100,BIC,1
24,None,All,13,0.2,100,BIC,117
25,None,All,13,0.2,100,BIC,145
26,None,All,13,0.2,100,BIC,9
27,None,All,13,0.2,100,BIC,33
28,None,All,13,0.2,100,BIC,18
29,None,All,13,0.2,100,BIC,12
30,None,All,13,0.2,100,BIC,32
31,None,All,13,0.2,100,BIC,43
32,None,All,13,0.2,100,BIC,265
33,None,All,13,0.2,100,BIC,6
34,None,All,13,0.2,100,BIC,5
35,None,All,13,0.2,100,BIC,91
36,None,All,13,0.2,100,BIC,82
37,None,All,13,0.2,100,BIC,9
38,None,All,13,0.2,100,BIC,41
39,None,All,13,0.2,100,BIC,3
40,None,All,13,0.2,100,BIC,6
41,None,All,13,0.2,100,BIC,73
42,None,All,13,0.2,100,BIC,8
43,None,All,13,0.2,100,BIC,1
44,None,All,13,0.2,100,BIC,1
45,None,All,13,0.2,100,BIC,27
46,None,All,13,0.2,100,BIC,186
47,None,All,13,0.2,100,BIC,3
48,None,All,13,0.2,100,BIC,17
49,None,All,13,0.2,100,BIC,1
50,None,All,13,0.2,100,BIC,88
1,None,All,2,0.2,100,BIC,8
2,None,All,2,0.2,100,BIC,17
3,None,All,2,0.2,100,BIC,2
4,None,All,2,0.2,100,BIC,2
5,None,All,2,0.2,100,BIC,1
6,None,All,2,0.2,100,BIC,24
7,None,All,2,0.2,100,BIC,3
8,None,All,2,0.2,100,BIC,20
9,None,All,2,0.2,100,BIC,7
10,None,All,2,0.2,100,BIC,108
11,None,All,2,0.2,100,BIC,16
12,None,All,2,0.2,100,BIC,4
13,None,All,2,0.2,100,BIC,23
14,None,All,2,0.2,100,BIC,9
15,None,All,2,0.2,100,BIC,1
16,None,All,2,0.2,100,BIC,8
17,None,All,2,0.2,100,BIC,52
18,None,All,2,0.2,100,BIC,86
19,None,All,2,0.2,100,BIC,8
20,None,All,2,0.2,100,BIC,25
21,None,All,2,0.2,100,BIC,23
22,None,All,2,0.2,100,BIC,8
23,None,All,2,0.2,100,BIC,11
24,None,All,2,0.2,100,BIC,83
25,None,All,2,0.2,100,BIC,1
26,None,All,2,0.2,100,BIC,59
27,None,All,2,0.2,100,BIC,31
28,None,All,2,0.2,100,BIC,4
29,None,All,2,0.2,100,BIC,8
30,None,All,2,0.2,100,BIC,34
31,None,All,2,0.2,100,BIC,51
32,None,All,2,0.2,100,BIC,6
33,None,All,2,0.2,100,BIC,15
34,None,All,2,0.2,100,BIC,20
35,None,All,2,0.2,100,BIC,30
36,None,All,2,0.2,100,BIC,134
37,None,All,2,0.2,100,BIC,4
38,None,All,2,0.2,100,BIC,66
39,None,All,2,0.2,100,BIC,14
40,None,All,2,0.2,100,BIC,18
41,None,All,2,0.2,100,BIC,9
42,None,All,2,0.2,100,BIC,18
43,None,All,2,0.2,100,BIC,31
44,None,All,2,0.2,100,BIC,131
45,None,All,2,0.2,100,BIC,11
46,None,All,2,0.2,100,BIC,12
47,None,All,2,0.2,100,BIC,5
48,None,All,2,0.2,100,BIC,41
49,None,All,2,0.2,100,BIC,33
50,None,All,2,0.2,100,BIC,14
1,None,All,7,0.2,100,BIC,69
2,None,All,7,0.2,100,BIC,45
3,None,All,7,0.2,100,BIC,51
4,None,All,7,0.2,100,BIC,17
5,None,All,7,0.2,100,BIC,120
6,None,All,7,0.2,100,BIC,32
7,None,All,7,0.2,100,BIC,2
8,None,All,7,0.2,100,BIC,24
9,None,All,7,0.2,100,BIC,326
10,None,All,7,0.2,100,BIC,23
11,None,All,7,0.2,100,BIC,6
12,None,All,7,0.2,100,BIC,39
13,None,All,7,0.2,100,BIC,49
14,None,All,7,0.2,100,BIC,3
15,None,All,7,0.2,100,BIC,22
16,None,All,7,0.2,100,BIC,86
17,None,All,7,0.2,100,BIC,39
18,None,All,7,0.2,100,BIC,6
19,None,All,7,0.2,100,BIC,130
20,None,All,7,0.2,100,BIC,144
21,None,All,7,0.2,100,BIC,100
22,None,All,7,0.2,100,BIC,69
23,None,All,7,0.2,100,BIC,16
24,None,All,7,0.2,100,BIC,62
25,None,All,7,0.2,100,BIC,12
26,None,All,7,0.2,100,BIC,55
27,None,All,7,0.2,100,BIC,161
28,None,All,7,0.2,100,BIC,10
29,None,All,7,0.2,100,BIC,25
30,None,All,7,0.2,100,BIC,30
31,None,All,7,0.2,100,BIC,43
32,None,All,7,0.2,100,BIC,7
33,None,All,7,0.2,100,BIC,63
34,None,All,7,0.2,100,BIC,24
35,None,All,7,0.2,100,BIC,46
36,None,All,7,0.2,100,BIC,32
37,None,All,7,0.2,100,BIC,8
38,None,All,7,0.2,100,BIC,6
39,None,All,7,0.2,100,BIC,33
40,None,All,7,0.2,100,BIC,39
41,None,All,7,0.2,100,BIC,21
42,None,All,7,0.2,100,BIC,7
43,None,All,7,0.2,100,BIC,39
44,None,All,7,0.2,100,BIC,71
45,None,All,7,0.2,100,BIC,1
46,None,All,7,0.2,100,BIC,18
47,None,All,7,0.2,100,BIC,101
48,None,All,7,0.2,100,BIC,77
49,None,All,7,0.2,100,BIC,87
50,None,All,7,0.2,100,BIC,323
1,None,All,13,0.5,100,AIC,14
2,None,All,13,0.5,100,AIC,7
3,None,All,13,0.5,100,AIC,41
4,None,All,13,0.5,100,AIC,18
5,None,All,13,0.5,100,AIC,19
6,None,All,13,0.5,100,AIC,22
7,None,All,13,0.5,100,AIC,39
8,None,All,13,0.5,100,AIC,5
9,None,All,13,0.5,100,AIC,158
10,None,All,13,0.5,100,AIC,16
11,None,All,13,0.5,100,AIC,95
12,None,All,13,0.5,100,AIC,25
13,None,All,13,0.5,100,AIC,4
14,None,All,13,0.5,100,AIC,20
15,None,All,13,0.5,100,AIC,35
16,None,All,13,0.5,100,AIC,76
17,None,All,13,0.5,100,AIC,1
18,None,All,13,0.5,100,AIC,2
19,None,All,13,0.5,100,AIC,2
20,None,All,13,0.5,100,AIC,11
21,None,All,13,0.5,100,AIC,152
22,None,All,13,0.5,100,AIC,27
23,None,All,13,0.5,100,AIC,42
24,None,All,13,0.5,100,AIC,117
25,None,All,13,0.5,100,AIC,15
26,None,All,13,0.5,100,AIC,9
27,None,All,13,0.5,100,AIC,13
28,None,All,13,0.5,100,AIC,18
29,None,All,13,0.5,100,AIC,12
30,None,All,13,0.5,100,AIC,32
31,None,All,13,0.5,100,AIC,24
32,None,All,13,0.5,100,AIC,106
33,None,All,13,0.5,100,AIC,6
34,None,All,13,0.5,100,AIC,5
35,None,All,13,0.5,100,AIC,91
36,None,All,13,0.5,100,AIC,71
37,None,All,13,0.5,100,AIC,9
38,None,All,13,0.5,100,AIC,41
39,None,All,13,0.5,100,AIC,3
40,None,All,13,0.5,100,AIC,6
41,None,All,13,0.5,100,AIC,73
42,None,All,13,0.5,100,AIC,8
43,None,All,13,0.5,100,AIC,1
44,None,All,13,0.5,100,AIC,1
45,None,All,13,0.5,100,AIC,54
46,None,All,13,0.5,100,AIC,178
47,None,All,13,0.5,100,AIC,3
48,None,All,13,0.5,100,AIC,17
49,None,All,13,0.5,100,AIC,1
50,None,All,13,0.5,100,AIC,87
1,None,All,2,0.5,100,AIC,8
2,None,All,2,0.5,100,AIC,22
3,None,All,2,0.5,100,AIC,37
4,None,All,2,0.5,100,AIC,48
5,None,All,2,0.5,100,AIC,1
6,None,All,2,0.5,100,AIC,23
7,None,All,2,0.5,100,AIC,3
8,None,All,2,0.5,100,AIC,20
9,None,All,2,0.5,100,AIC,57
10,None,All,2,0.5,100,AIC,33
11,None,All,2,0.5,100,AIC,13
12,None,All,2,0.5,100,AIC,77
13,None,All,2,0.5,100,AIC,23
14,None,All,2,0.5,100,AIC,9
15,None,All,2,0.5,100,AIC,1
16,None,All,2,0.5,100,AIC,8
17,None,All,2,0.5,100,AIC,63
18,None,All,2,0.5,100,AIC,28
19,None,All,2,0.5,100,AIC,8
20,None,All,2,0.5,100,AIC,80
21,None,All,2,0.5,100,AIC,23
22,None,All,2,0.5,100,AIC,8
23,None,All,2,0.5,100,AIC,12
24,None,All,2,0.5,100,AIC,97
25,None,All,2,0.5,100,AIC,1
26,None,All,2,0.5,100,AIC,57
27,None,All,2,0.5,100,AIC,8
28,None,All,2,0.5,100,AIC,4
29,None,All,2,0.5,100,AIC,8
30,None,All,2,0.5,100,AIC,16
31,None,All,2,0.5,100,AIC,27
32,None,All,2,0.5,100,AIC,6
33,None,All,2,0.5,100,AIC,73
34,None,All,2,0.5,100,AIC,20
35,None,All,2,0.5,100,AIC,30
36,None,All,2,0.5,100,AIC,91
37,None,All,2,0.5,100,AIC,4
38,None,All,2,0.5,100,AIC,73
39,None,All,2,0.5,100,AIC,14
40,None,All,2,0.5,100,AIC,34
41,None,All,2,0.5,100,AIC,13
42,None,All,2,0.5,100,AIC,75
43,None,All,2,0.5,100,AIC,31
44,None,All,2,0.5,100,AIC,72
45,None,All,2,0.5,100,AIC,11
46,None,All,2,0.5,100,AIC,13
47,None,All,2,0.5,100,AIC,5
48,None,All,2,0.5,100,AIC,59
49,None,All,2,0.5,100,AIC,34
50,None,All,2,0.5,100,AIC,14
1,None,All,7,0.5,100,AIC,69
2,None,All,7,0.5,100,AIC,88
3,None,All,7,0.5,100,AIC,8
4,None,All,7,0.5,100,AIC,29
5,None,All,7,0.5,100,AIC,108
6,None,All,7,0.5,100,AIC,55
7,None,All,7,0.5,100,AIC,2
8,None,All,7,0.5,100,AIC,24
9,None,All,7,0.5,100,AIC,14
10,None,All,7,0.5,100,AIC,23
11,None,All,7,0.5,100,AIC,121
12,None,All,7,0.5,100,AIC,39
13,None,All,7,0.5,100,AIC,39
14,None,All,7,0.5,100,AIC,3
15,None,All,7,0.5,100,AIC,22
16,None,All,7,0.5,100,AIC,94
17,None,All,7,0.5,100,AIC,39
18,None,All,7,0.5,100,AIC,6
19,None,All,7,0.5,100,AIC,10
20,None,All,7,0.5,100,AIC,51
21,None,All,7,0.5,100,AIC,48
22,None,All,7,0.5,100,AIC,35
23,None,All,7,0.5,100,AIC,63
24,None,All,7,0.5,100,AIC,17
25,None,All,7,0.5,100,AIC,21
26,None,All,7,0.5,100,AIC,129
27,None,All,7,0.5,100,AIC,71
28,None,All,7,0.5,100,AIC,29
29,None,All,7,0.5,100,AIC,51
30,None,All,7,0.5,100,AIC,62
31,None,All,7,0.5,100,AIC,41
32,None,All,7,0.5,100,AIC,17
33,None,All,7,0.5,100,AIC,63
34,None,All,7,0.5,100,AIC,24
35,None,All,7,0.5,100,AIC,15
36,None,All,7,0.5,100,AIC,53
37,None,All,7,0.5,100,AIC,8
38,None,All,7,0.5,100,AIC,6
39,None,All,7,0.5,100,AIC,33
40,None,All,7,0.5,100,AIC,29
41,None,All,7,0.5,100,AIC,8
42,None,All,7,0.5,100,AIC,59
43,None,All,7,0.5,100,AIC,66
44,None,All,7,0.5,100,AIC,81
45,None,All,7,0.5,100,AIC,1
46,None,All,7,0.5,100,AIC,18
47,None,All,7,0.5,100,AIC,47
48,None,All,7,0.5,100,AIC,79
49,None,All,7,0.5,100,AIC,18
50,None,All,7,0.5,100,AIC,42
1,None,All,13,0.5,100,BIC,14
2,None,All,13,0.5,100,BIC,7
3,None,All,13,0.5,100,BIC,63
4,None,All,13,0.5,100,BIC,18
5,None,All,13,0.5,100,BIC,59
6,None,All,13,0.5,100,BIC,107
7,None,All,13,0.5,100,BIC,27
8,None,All,13,0.5,100,BIC,5
9,None,All,13,0.5,100,BIC,77
10,None,All,13,0.5,100,BIC,17
11,None,All,13,0.5,100,BIC,51
12,None,All,13,0.5,100,BIC,25
13,None,All,13,0.5,100,BIC,4
14,None,All,13,0.5,100,BIC,248
15,None,All,13,0.5,100,BIC,50
16,None,All,13,0.5,100,BIC,238
17,None,All,13,0.5,100,BIC,1
18,None,All,13,0.5,100,BIC,2
19,None,All,13,0.5,100,BIC,2
20,None,All,13,0.5,100,BIC,11
21,None,All,13,0.5,100,BIC,18
22,None,All,13,0.5,100,BIC,46
23,None,All,13,0.5,100,BIC,11
24,None,All,13,0.5,100,BIC,87
25,None,All,13,0.5,100,BIC,39
26,None,All,13,0.5,100,BIC,17
27,None,All,13,0.5,100,BIC,42
28,None,All,13,0.5,100,BIC,32
29,None,All,13,0.5,100,BIC,72
30,None,All,13,0.5,100,BIC,8
31,None,All,13,0.5,100,BIC,24
32,None,All,13,0.5,100,BIC,69
33,None,All,13,0.5,100,BIC,6
34,None,All,13,0.5,100,BIC,5
35,None,All,13,0.5,100,BIC,10
36,None,All,13,0.5,100,BIC,41
37,None,All,13,0.5,100,BIC,9
38,None,All,13,0.5,100,BIC,41
39,None,All,13,0.5,100,BIC,7
40,None,All,13,0.5,100,BIC,6
41,None,All,13,0.5,100,BIC,86
42,None,All,13,0.5,100,BIC,89
43,None,All,13,0.5,100,BIC,19
44,None,All,13,0.5,100,BIC,1
45,None,All,13,0.5,100,BIC,60
46,None,All,13,0.5,100,BIC,30
47,None,All,13,0.5,100,BIC,3
48,None,All,13,0.5,100,BIC,17
49,None,All,13,0.5,100,BIC,1
50,None,All,13,0.5,100,BIC,42
1,None,All,2,0.5,100,BIC,8
2,None,All,2,0.5,100,BIC,17
3,None,All,2,0.5,100,BIC,2
4,None,All,2,0.5,100,BIC,2
5,None,All,2,0.5,100,BIC,1
6,None,All,2,0.5,100,BIC,24
7,None,All,2,0.5,100,BIC,3
8,None,All,2,0.5,100,BIC,20
9,None,All,2,0.5,100,BIC,7
10,None,All,2,0.5,100,BIC,14
11,None,All,2,0.5,100,BIC,16
12,None,All,2,0.5,100,BIC,4
13,None,All,2,0.5,100,BIC,23
14,None,All,2,0.5,100,BIC,9
15,None,All,2,0.5,100,BIC,1
16,None,All,2,0.5,100,BIC,8
17,None,All,2,0.5,100,BIC,52
18,None,All,2,0.5,100,BIC,86
19,None,All,2,0.5,100,BIC,33
20,None,All,2,0.5,100,BIC,25
21,None,All,2,0.5,100,BIC,23
22,None,All,2,0.5,100,BIC,8
23,None,All,2,0.5,100,BIC,11
24,None,All,2,0.5,100,BIC,83
25,None,All,2,0.5,100,BIC,1
26,None,All,2,0.5,100,BIC,59
27,None,All,2,0.5,100,BIC,31
28,None,All,2,0.5,100,BIC,4
29,None,All,2,0.5,100,BIC,8
30,None,All,2,0.5,100,BIC,40
31,None,All,2,0.5,100,BIC,27
32,None,All,2,0.5,100,BIC,6
33,None,All,2,0.5,100,BIC,15
34,None,All,2,0.5,100,BIC,20
35,None,All,2,0.5,100,BIC,30
36,None,All,2,0.5,100,BIC,134
37,None,All,2,0.5,100,BIC,4
38,None,All,2,0.5,100,BIC,34
39,None,All,2,0.5,100,BIC,14
40,None,All,2,0.5,100,BIC,18
41,None,All,2,0.5,100,BIC,9
42,None,All,2,0.5,100,BIC,18
43,None,All,2,0.5,100,BIC,31
44,None,All,2,0.5,100,BIC,131
45,None,All,2,0.5,100,BIC,11
46,None,All,2,0.5,100,BIC,7
47,None,All,2,0.5,100,BIC,5
48,None,All,2,0.5,100,BIC,41
49,None,All,2,0.5,100,BIC,33
50,None,All,2,0.5,100,BIC,14
1,None,All,7,0.5,100,BIC,69
2,None,All,7,0.5,100,BIC,45
3,None,All,7,0.5,100,BIC,51
4,None,All,7,0.5,100,BIC,29
5,None,All,7,0.5,100,BIC,50
6,None,All,7,0.5,100,BIC,72
7,None,All,7,0.5,100,BIC,2
8,None,All,7,0.5,100,BIC,26
9,None,All,7,0.5,100,BIC,13
10,None,All,7,0.5,100,BIC,174
11,None,All,7,0.5,100,BIC,75
12,None,All,7,0.5,100,BIC,39
13,None,All,7,0.5,100,BIC,49
14,None,All,7,0.5,100,BIC,3
15,None,All,7,0.5,100,BIC,22
16,None,All,7,0.5,100,BIC,54
17,None,All,7,0.5,100,BIC,39
18,None,All,7,0.5,100,BIC,6
19,None,All,7,0.5,100,BIC,10
20,None,All,7,0.5,100,BIC,10
21,None,All,7,0.5,100,BIC,17
22,None,All,7,0.5,100,BIC,61
23,None,All,7,0.5,100,BIC,31
24,None,All,7,0.5,100,BIC,20
25,None,All,7,0.5,100,BIC,12
26,None,All,7,0.5,100,BIC,55
27,None,All,7,0.5,100,BIC,22
28,None,All,7,0.5,100,BIC,29
29,None,All,7,0.5,100,BIC,25
30,None,All,7,0.5,100,BIC,30
31,None,All,7,0.5,100,BIC,41
32,None,All,7,0.5,100,BIC,12
33,None,All,7,0.5,100,BIC,63
34,None,All,7,0.5,100,BIC,26
35,None,All,7,0.5,100,BIC,13
36,None,All,7,0.5,100,BIC,66
37,None,All,7,0.5,100,BIC,8
38,None,All,7,0.5,100,BIC,6
39,None,All,7,0.5,100,BIC,33
40,None,All,7,0.5,100,BIC,38
41,None,All,7,0.5,100,BIC,37
42,None,All,7,0.5,100,BIC,189
43,None,All,7,0.5,100,BIC,157
44,None,All,7,0.5,100,BIC,35
45,None,All,7,0.5,100,BIC,1
46,None,All,7,0.5,100,BIC,18
47,None,All,7,0.5,100,BIC,73
48,None,All,7,0.5,100,BIC,112
49,None,All,7,0.5,100,BIC,26
50,None,All,7,0.5,100,BIC,145
1,None,All,13,0.8,100,AIC,160
2,None,All,13,0.8,100,AIC,131
3,None,All,13,0.8,100,AIC,191
4,None,All,13,0.8,100,AIC,113
5,None,All,13,0.8,100,AIC,63
6,None,All,13,0.8,100,AIC,35
7,None,All,13,0.8,100,AIC,72
8,None,All,13,0.8,100,AIC,127
9,None,All,13,0.8,100,AIC,56
10,None,All,13,0.8,100,AIC,115
11,None,All,13,0.8,100,AIC,227
12,None,All,13,0.8,100,AIC,21
13,None,All,13,0.8,100,AIC,360
14,None,All,13,0.8,100,AIC,223
15,None,All,13,0.8,100,AIC,27
16,None,All,13,0.8,100,AIC,52
17,None,All,13,0.8,100,AIC,43
18,None,All,13,0.8,100,AIC,3
19,None,All,13,0.8,100,AIC,19
20,None,All,13,0.8,100,AIC,351
21,None,All,13,0.8,100,AIC,56
22,None,All,13,0.8,100,AIC,77
23,None,All,13,0.8,100,AIC,45
24,None,All,13,0.8,100,AIC,8
25,None,All,13,0.8,100,AIC,40
26,None,All,13,0.8,100,AIC,240
27,None,All,13,0.8,100,AIC,155
28,None,All,13,0.8,100,AIC,53
29,None,All,13,0.8,100,AIC,138
30,None,All,13,0.8,100,AIC,8
31,None,All,13,0.8,100,AIC,7
32,None,All,13,0.8,100,AIC,251
33,None,All,13,0.8,100,AIC,16
34,None,All,13,0.8,100,AIC,127
35,None,All,13,0.8,100,AIC,28
36,None,All,13,0.8,100,AIC,66
37,None,All,13,0.8,100,AIC,48
38,None,All,13,0.8,100,AIC,5
39,None,All,13,0.8,100,AIC,104
40,None,All,13,0.8,100,AIC,30
41,None,All,13,0.8,100,AIC,60
42,None,All,13,0.8,100,AIC,14
43,None,All,13,0.8,100,AIC,30
44,None,All,13,0.8,100,AIC,8
45,None,All,13,0.8,100,AIC,8
46,None,All,13,0.8,100,AIC,19
47,None,All,13,0.8,100,AIC,6
48,None,All,13,0.8,100,AIC,3
49,None,All,13,0.8,100,AIC,41
50,None,All,13,0.8,100,AIC,22
1,None,All,2,0.8,100,AIC,8
2,None,All,2,0.8,100,AIC,26
3,None,All,2,0.8,100,AIC,144
4,None,All,2,0.8,100,AIC,40
5,None,All,2,0.8,100,AIC,1
6,None,All,2,0.8,100,AIC,24
7,None,All,2,0.8,100,AIC,70
8,None,All,2,0.8,100,AIC,13
9,None,All,2,0.8,100,AIC,57
10,None,All,2,0.8,100,AIC,13
11,None,All,2,0.8,100,AIC,13
12,None,All,2,0.8,100,AIC,30
13,None,All,2,0.8,100,AIC,14
14,None,All,2,0.8,100,AIC,9
15,None,All,2,0.8,100,AIC,53
16,None,All,2,0.8,100,AIC,8
17,None,All,2,0.8,100,AIC,41
18,None,All,2,0.8,100,AIC,28
19,None,All,2,0.8,100,AIC,75
20,None,All,2,0.8,100,AIC,137
21,None,All,2,0.8,100,AIC,23
22,None,All,2,0.8,100,AIC,8
23,None,All,2,0.8,100,AIC,9
24,None,All,2,0.8,100,AIC,46
25,None,All,2,0.8,100,AIC,1
26,None,All,2,0.8,100,AIC,51
27,None,All,2,0.8,100,AIC,8
28,None,All,2,0.8,100,AIC,21
29,None,All,2,0.8,100,AIC,40
30,None,All,2,0.8,100,AIC,83
31,None,All,2,0.8,100,AIC,37
32,None,All,2,0.8,100,AIC,6
33,None,All,2,0.8,100,AIC,8
34,None,All,2,0.8,100,AIC,13
35,None,All,2,0.8,100,AIC,16
36,None,All,2,0.8,100,AIC,9
37,None,All,2,0.8,100,AIC,4
38,None,All,2,0.8,100,AIC,41
39,None,All,2,0.8,100,AIC,14
40,None,All,2,0.8,100,AIC,8
41,None,All,2,0.8,100,AIC,13
42,None,All,2,0.8,100,AIC,7
43,None,All,2,0.8,100,AIC,11
44,None,All,2,0.8,100,AIC,19
45,None,All,2,0.8,100,AIC,28
46,None,All,2,0.8,100,AIC,7
47,None,All,2,0.8,100,AIC,5
48,None,All,2,0.8,100,AIC,38
