replica,network,population,true_model,sigma,base_SS,modelcompare,TAT,TAT50
23,None,Rey,13,0.8,100,BIC,2e-4,0
24,None,Rey,13,0.8,100,BIC,0,0
25,None,Rey,13,0.8,100,BIC,0,0
26,None,Rey,13,0.8,100,BIC,0.002,0
27,None,Rey,13,0.8,100,BIC,0.0012,0
28,None,Rey,13,0.8,100,BIC,0.002,0
29,None,Rey,13,0.8,100,BIC,8e-4,0
30,None,Rey,13,0.8,100,BIC,0.0126,0
31,None,Rey,13,0.8,100,BIC,8e-4,0
32,None,Rey,13,0.8,100,BIC,0.0025,0
33,None,Rey,13,0.8,100,BIC,0.0036,0
34,None,Rey,13,0.8,100,BIC,3e-4,0
35,None,Rey,13,0.8,100,BIC,2e-4,0
36,None,Rey,13,0.8,100,BIC,0.002,0
37,None,Rey,13,0.8,100,BIC,1e-4,0
38,None,Rey,13,0.8,100,BIC,1e-4,0
39,None,Rey,13,0.8,100,BIC,9e-4,0
40,None,Rey,13,0.8,100,BIC,0,0
41,None,Rey,13,0.8,100,BIC,0.0011,0
42,None,Rey,13,0.8,100,BIC,0.0016,0
43,None,Rey,13,0.8,100,BIC,1e-4,0
44,None,Rey,13,0.8,100,BIC,0.0044,0
45,None,Rey,13,0.8,100,BIC,0,0
46,None,Rey,13,0.8,100,BIC,3e-4,0
47,None,Rey,13,0.8,100,BIC,7e-4,0
48,None,Rey,13,0.8,100,BIC,0.0017,0
49,None,Rey,13,0.8,100,BIC,2e-4,0
50,None,Rey,13,0.8,100,BIC,1e-4,0
1,None,Rey,2,0.8,100,BIC,0.0745,0
2,None,Rey,2,0.8,100,BIC,0.0157,0
3,None,Rey,2,0.8,100,BIC,0.0316,0
4,None,Rey,2,0.8,100,BIC,0.2237,0
5,None,Rey,2,0.8,100,BIC,0.4892,0
6,None,Rey,2,0.8,100,BIC,0.1045,0
7,None,Rey,2,0.8,100,BIC,0.2843,0
8,None,Rey,2,0.8,100,BIC,0.3042,0
9,None,Rey,2,0.8,100,BIC,0.3295,0
10,None,Rey,2,0.8,100,BIC,0.0524,0
11,None,Rey,2,0.8,100,BIC,0.1216,0
12,None,Rey,2,0.8,100,BIC,0.2364,0
13,None,Rey,2,0.8,100,BIC,0.2622,0
14,None,Rey,2,0.8,100,BIC,0.3641,0
15,None,Rey,2,0.8,100,BIC,0.3905,0
16,None,Rey,2,0.8,100,BIC,0.2713,0
17,None,Rey,2,0.8,100,BIC,0.5015,1
18,None,Rey,2,0.8,100,BIC,0.2969,0
19,None,Rey,2,0.8,100,BIC,0.0126,0
20,None,Rey,2,0.8,100,BIC,0.1133,0
21,None,Rey,2,0.8,100,BIC,0.4875,0
22,None,Rey,2,0.8,100,BIC,0.4637,0
23,None,Rey,2,0.8,100,BIC,0.0394,0
24,None,Rey,2,0.8,100,BIC,0.3117,0
25,None,Rey,2,0.8,100,BIC,0.618,1
26,None,Rey,2,0.8,100,BIC,0.3582,0
27,None,Rey,2,0.8,100,BIC,0.2098,0
28,None,Rey,2,0.8,100,BIC,0.0561,0
29,None,Rey,2,0.8,100,BIC,0.0809,0
30,None,Rey,2,0.8,100,BIC,0.0277,0
31,None,Rey,2,0.8,100,BIC,0.013,0
32,None,Rey,2,0.8,100,BIC,0.3797,0
33,None,Rey,2,0.8,100,BIC,0.3021,0
34,None,Rey,2,0.8,100,BIC,0.3042,0
35,None,Rey,2,0.8,100,BIC,0.3175,0
36,None,Rey,2,0.8,100,BIC,0.1839,0
37,None,Rey,2,0.8,100,BIC,0.2604,0
38,None,Rey,2,0.8,100,BIC,0.147,0
39,None,Rey,2,0.8,100,BIC,0.3291,0
40,None,Rey,2,0.8,100,BIC,0.0666,0
41,None,Rey,2,0.8,100,BIC,0.3837,0
42,None,Rey,2,0.8,100,BIC,0.0759,0
43,None,Rey,2,0.8,100,BIC,0.2097,0
44,None,Rey,2,0.8,100,BIC,0.1551,0
45,None,Rey,2,0.8,100,BIC,0.2051,0
46,None,Rey,2,0.8,100,BIC,0.0133,0
47,None,Rey,2,0.8,100,BIC,0.2024,0
48,None,Rey,2,0.8,100,BIC,0.4745,0
49,None,Rey,2,0.8,100,BIC,0.3567,0
50,None,Rey,2,0.8,100,BIC,0.3756,0
1,None,Rey,7,0.8,100,BIC,0.0035,0
2,None,Rey,7,0.8,100,BIC,0.0027,0
3,None,Rey,7,0.8,100,BIC,0.0121,0
4,None,Rey,7,0.8,100,BIC,0.0024,0
5,None,Rey,7,0.8,100,BIC,2e-4,0
6,None,Rey,7,0.8,100,BIC,2e-4,0
7,None,Rey,7,0.8,100,BIC,0.0059,0
8,None,Rey,7,0.8,100,BIC,0.0359,0
9,None,Rey,7,0.8,100,BIC,2e-4,0
10,None,Rey,7,0.8,100,BIC,0.0036,0
11,None,Rey,7,0.8,100,BIC,0.0021,0
12,None,Rey,7,0.8,100,BIC,7e-4,0
13,None,Rey,7,0.8,100,BIC,0.0016,0
14,None,Rey,7,0.8,100,BIC,0.0239,0
15,None,Rey,7,0.8,100,BIC,0.0011,0
16,None,Rey,7,0.8,100,BIC,0.0562,0
17,None,Rey,7,0.8,100,BIC,0.1434,0
18,None,Rey,7,0.8,100,BIC,0.0195,0
19,None,Rey,7,0.8,100,BIC,0.0026,0
20,None,Rey,7,0.8,100,BIC,0.0035,0
21,None,Rey,7,0.8,100,BIC,0.0043,0
22,None,Rey,7,0.8,100,BIC,0.0154,0
23,None,Rey,7,0.8,100,BIC,1e-4,0
24,None,Rey,7,0.8,100,BIC,0.0058,0
25,None,Rey,7,0.8,100,BIC,0.1368,0
26,None,Rey,7,0.8,100,BIC,9e-4,0
27,None,Rey,7,0.8,100,BIC,0.0067,0
28,None,Rey,7,0.8,100,BIC,9e-4,0
29,None,Rey,7,0.8,100,BIC,0,0
30,None,Rey,7,0.8,100,BIC,0.0205,0
31,None,Rey,7,0.8,100,BIC,6e-4,0
32,None,Rey,7,0.8,100,BIC,0.0031,0
33,None,Rey,7,0.8,100,BIC,0.0577,0
34,None,Rey,7,0.8,100,BIC,0.0359,0
35,None,Rey,7,0.8,100,BIC,0.0143,0
36,None,Rey,7,0.8,100,BIC,0.0037,0
37,None,Rey,7,0.8,100,BIC,0.0084,0
38,None,Rey,7,0.8,100,BIC,0.0064,0
39,None,Rey,7,0.8,100,BIC,1e-4,0
40,None,Rey,7,0.8,100,BIC,6e-4,0
41,None,Rey,7,0.8,100,BIC,0.0039,0
42,None,Rey,7,0.8,100,BIC,0.0095,0
43,None,Rey,7,0.8,100,BIC,0.0025,0
44,None,Rey,7,0.8,100,BIC,0.0046,0
45,None,Rey,7,0.8,100,BIC,9e-4,0
46,None,Rey,7,0.8,100,BIC,0,0
47,None,Rey,7,0.8,100,BIC,0,0
48,None,Rey,7,0.8,100,BIC,0.001,0
49,None,Rey,7,0.8,100,BIC,0.0084,0
50,None,Rey,7,0.8,100,BIC,0.0054,0
1,None,Tess,13,0.2,100,AIC,0.7279,1
2,None,Tess,13,0.2,100,AIC,0.2012,0
3,None,Tess,13,0.2,100,AIC,0.1441,0
4,None,Tess,13,0.2,100,AIC,0.128,0
5,None,Tess,13,0.2,100,AIC,0.4091,0
6,None,Tess,13,0.2,100,AIC,0.6334,1
7,None,Tess,13,0.2,100,AIC,0.0322,0
8,None,Tess,13,0.2,100,AIC,0.2326,0
9,None,Tess,13,0.2,100,AIC,0.2514,0
10,None,Tess,13,0.2,100,AIC,0.5665,1
11,None,Tess,13,0.2,100,AIC,0.0773,0
12,None,Tess,13,0.2,100,AIC,0.4728,0
13,None,Tess,13,0.2,100,AIC,0.1113,0
14,None,Tess,13,0.2,100,AIC,0.1889,0
15,None,Tess,13,0.2,100,AIC,0.2436,0
16,None,Tess,13,0.2,100,AIC,0.2888,0
17,None,Tess,13,0.2,100,AIC,0.1739,0
18,None,Tess,13,0.2,100,AIC,0.2899,0
19,None,Tess,13,0.2,100,AIC,0.0932,0
20,None,Tess,13,0.2,100,AIC,0.7105,1
21,None,Tess,13,0.2,100,AIC,0.1362,0
22,None,Tess,13,0.2,100,AIC,0.4744,0
23,None,Tess,13,0.2,100,AIC,0,0
24,None,Tess,13,0.2,100,AIC,0.3854,0
25,None,Tess,13,0.2,100,AIC,0.382,0
26,None,Tess,13,0.2,100,AIC,0.1759,0
27,None,Tess,13,0.2,100,AIC,0.3839,0
28,None,Tess,13,0.2,100,AIC,0.0165,0
29,None,Tess,13,0.2,100,AIC,0.1716,0
30,None,Tess,13,0.2,100,AIC,0.0305,0
31,None,Tess,13,0.2,100,AIC,0.0178,0
32,None,Tess,13,0.2,100,AIC,0.1351,0
33,None,Tess,13,0.2,100,AIC,0.0102,0
34,None,Tess,13,0.2,100,AIC,0.2326,0
35,None,Tess,13,0.2,100,AIC,0,0
36,None,Tess,13,0.2,100,AIC,0.2491,0
37,None,Tess,13,0.2,100,AIC,0.4657,0
38,None,Tess,13,0.2,100,AIC,0.0066,0
39,None,Tess,13,0.2,100,AIC,0.4263,0
40,None,Tess,13,0.2,100,AIC,0.1152,0
41,None,Tess,13,0.2,100,AIC,0.1408,0
42,None,Tess,13,0.2,100,AIC,0.2993,0
43,None,Tess,13,0.2,100,AIC,0.5333,1
44,None,Tess,13,0.2,100,AIC,0.6033,1
45,None,Tess,13,0.2,100,AIC,0.4162,0
46,None,Tess,13,0.2,100,AIC,0.1905,0
47,None,Tess,13,0.2,100,AIC,0,0
48,None,Tess,13,0.2,100,AIC,0.5899,1
49,None,Tess,13,0.2,100,AIC,0.5192,1
50,None,Tess,13,0.2,100,AIC,0.0133,0
1,None,Tess,2,0.2,100,AIC,0.1473,0
2,None,Tess,2,0.2,100,AIC,0.3511,0
3,None,Tess,2,0.2,100,AIC,0.3697,0
4,None,Tess,2,0.2,100,AIC,0.3852,0
5,None,Tess,2,0.2,100,AIC,0.204,0
6,None,Tess,2,0.2,100,AIC,0.2358,0
7,None,Tess,2,0.2,100,AIC,0.4125,0
8,None,Tess,2,0.2,100,AIC,0.535,1
9,None,Tess,2,0.2,100,AIC,0.5442,1
10,None,Tess,2,0.2,100,AIC,0.1876,0
11,None,Tess,2,0.2,100,AIC,0.4289,0
12,None,Tess,2,0.2,100,AIC,0.7233,1
13,None,Tess,2,0.2,100,AIC,0.5588,1
14,None,Tess,2,0.2,100,AIC,0.3682,0
15,None,Tess,2,0.2,100,AIC,0.3654,0
16,None,Tess,2,0.2,100,AIC,0.5241,1
17,None,Tess,2,0.2,100,AIC,0.6348,1
18,None,Tess,2,0.2,100,AIC,0.4639,0
19,None,Tess,2,0.2,100,AIC,0.3407,0
20,None,Tess,2,0.2,100,AIC,0.4409,0
21,None,Tess,2,0.2,100,AIC,0.208,0
22,None,Tess,2,0.2,100,AIC,0.3649,0
23,None,Tess,2,0.2,100,AIC,0.4681,0
24,None,Tess,2,0.2,100,AIC,0.2474,0
25,None,Tess,2,0.2,100,AIC,0.4465,0
26,None,Tess,2,0.2,100,AIC,0.2208,0
27,None,Tess,2,0.2,100,AIC,0.5275,1
28,None,Tess,2,0.2,100,AIC,0.5749,1
29,None,Tess,2,0.2,100,AIC,0.2992,0
30,None,Tess,2,0.2,100,AIC,0.2205,0
31,None,Tess,2,0.2,100,AIC,0.2824,0
32,None,Tess,2,0.2,100,AIC,0.1191,0
33,None,Tess,2,0.2,100,AIC,0.3039,0
34,None,Tess,2,0.2,100,AIC,0.535,1
35,None,Tess,2,0.2,100,AIC,0.2607,0
36,None,Tess,2,0.2,100,AIC,0.1424,0
37,None,Tess,2,0.2,100,AIC,0.3299,0
38,None,Tess,2,0.2,100,AIC,0.3377,0
39,None,Tess,2,0.2,100,AIC,0.6203,1
40,None,Tess,2,0.2,100,AIC,0.5055,1
41,None,Tess,2,0.2,100,AIC,0.6259,1
42,None,Tess,2,0.2,100,AIC,0.2921,0
43,None,Tess,2,0.2,100,AIC,0.6239,1
44,None,Tess,2,0.2,100,AIC,0.4472,0
45,None,Tess,2,0.2,100,AIC,0.3732,0
46,None,Tess,2,0.2,100,AIC,0.3238,0
47,None,Tess,2,0.2,100,AIC,0.2762,0
48,None,Tess,2,0.2,100,AIC,0.1474,0
49,None,Tess,2,0.2,100,AIC,0.2383,0
50,None,Tess,2,0.2,100,AIC,0.4323,0
1,None,Tess,7,0.2,100,AIC,0.1602,0
2,None,Tess,7,0.2,100,AIC,0,0
3,None,Tess,7,0.2,100,AIC,0,0
4,None,Tess,7,0.2,100,AIC,0.268,0
5,None,Tess,7,0.2,100,AIC,0.2154,0
6,None,Tess,7,0.2,100,AIC,0.2684,0
7,None,Tess,7,0.2,100,AIC,0.654,1
8,None,Tess,7,0.2,100,AIC,0.5926,1
9,None,Tess,7,0.2,100,AIC,0.6553,1
10,None,Tess,7,0.2,100,AIC,0.0275,0
11,None,Tess,7,0.2,100,AIC,0.3475,0
12,None,Tess,7,0.2,100,AIC,0.4264,0
13,None,Tess,7,0.2,100,AIC,0.1941,0
14,None,Tess,7,0.2,100,AIC,0.085,0
15,None,Tess,7,0.2,100,AIC,0,0
16,None,Tess,7,0.2,100,AIC,0.2903,0
17,None,Tess,7,0.2,100,AIC,0.2822,0
18,None,Tess,7,0.2,100,AIC,0.2398,0
19,None,Tess,7,0.2,100,AIC,0.2374,0
20,None,Tess,7,0.2,100,AIC,0.0441,0
21,None,Tess,7,0.2,100,AIC,0.1636,0
22,None,Tess,7,0.2,100,AIC,0.6212,1
23,None,Tess,7,0.2,100,AIC,0.2709,0
24,None,Tess,7,0.2,100,AIC,0.893,1
25,None,Tess,7,0.2,100,AIC,0.1918,0
26,None,Tess,7,0.2,100,AIC,0,0
27,None,Tess,7,0.2,100,AIC,0.7912,1
28,None,Tess,7,0.2,100,AIC,0.3053,0
29,None,Tess,7,0.2,100,AIC,0.2632,0
30,None,Tess,7,0.2,100,AIC,0.2331,0
31,None,Tess,7,0.2,100,AIC,0.5914,1
32,None,Tess,7,0.2,100,AIC,0.429,0
33,None,Tess,7,0.2,100,AIC,0.23,0
34,None,Tess,7,0.2,100,AIC,0.5926,1
35,None,Tess,7,0.2,100,AIC,0.2725,0
36,None,Tess,7,0.2,100,AIC,0.4916,0
37,None,Tess,7,0.2,100,AIC,0.7928,1
38,None,Tess,7,0.2,100,AIC,0.0465,0
39,None,Tess,7,0.2,100,AIC,0.2049,0
40,None,Tess,7,0.2,100,AIC,0.1003,0
41,None,Tess,7,0.2,100,AIC,0.3313,0
42,None,Tess,7,0.2,100,AIC,0.1675,0
43,None,Tess,7,0.2,100,AIC,0.0973,0
44,None,Tess,7,0.2,100,AIC,0,0
45,None,Tess,7,0.2,100,AIC,0.0559,0
46,None,Tess,7,0.2,100,AIC,0,0
47,None,Tess,7,0.2,100,AIC,0.2196,0
48,None,Tess,7,0.2,100,AIC,0,0
49,None,Tess,7,0.2,100,AIC,0.1861,0
50,None,Tess,7,0.2,100,AIC,0.2879,0
1,None,Tess,13,0.2,100,BIC,0.9217,1
2,None,Tess,13,0.2,100,BIC,0.8035,1
3,None,Tess,13,0.2,100,BIC,0.1441,0
4,None,Tess,13,0.2,100,BIC,0.0399,0
5,None,Tess,13,0.2,100,BIC,0.4806,0
6,None,Tess,13,0.2,100,BIC,0.8158,1
7,None,Tess,13,0.2,100,BIC,0.0322,0
8,None,Tess,13,0.2,100,BIC,0.9896,1
9,None,Tess,13,0.2,100,BIC,0.7253,1
10,None,Tess,13,0.2,100,BIC,0.9511,1
11,None,Tess,13,0.2,100,BIC,0.7033,1
12,None,Tess,13,0.2,100,BIC,0.919,1
13,None,Tess,13,0.2,100,BIC,0.5834,1
14,None,Tess,13,0.2,100,BIC,0.2314,0
15,None,Tess,13,0.2,100,BIC,0.2436,0
16,None,Tess,13,0.2,100,BIC,0.4814,0
17,None,Tess,13,0.2,100,BIC,0.5445,1
18,None,Tess,13,0.2,100,BIC,0.9547,1
19,None,Tess,13,0.2,100,BIC,0.0515,0
20,None,Tess,13,0.2,100,BIC,0.7964,1
21,None,Tess,13,0.2,100,BIC,0.7672,1
22,None,Tess,13,0.2,100,BIC,0.9696,1
23,None,Tess,13,0.2,100,BIC,0,0
24,None,Tess,13,0.2,100,BIC,0.8161,1
25,None,Tess,13,0.2,100,BIC,0.5518,1
26,None,Tess,13,0.2,100,BIC,0.1759,0
27,None,Tess,13,0.2,100,BIC,0.7989,1
28,None,Tess,13,0.2,100,BIC,0.0165,0
29,None,Tess,13,0.2,100,BIC,0.8597,1
30,None,Tess,13,0.2,100,BIC,0.5107,1
31,None,Tess,13,0.2,100,BIC,0.2657,0
32,None,Tess,13,0.2,100,BIC,0,0
33,None,Tess,13,0.2,100,BIC,0.0102,0
34,None,Tess,13,0.2,100,BIC,0.9896,1
35,None,Tess,13,0.2,100,BIC,0.6215,1
36,None,Tess,13,0.2,100,BIC,0.2992,0
37,None,Tess,13,0.2,100,BIC,0.98,1
38,None,Tess,13,0.2,100,BIC,0.1298,0
39,None,Tess,13,0.2,100,BIC,0.7047,1
40,None,Tess,13,0.2,100,BIC,0.8233,1
41,None,Tess,13,0.2,100,BIC,0.679,1
42,None,Tess,13,0.2,100,BIC,0.49,0
43,None,Tess,13,0.2,100,BIC,0.9528,1
44,None,Tess,13,0.2,100,BIC,0.962,1
45,None,Tess,13,0.2,100,BIC,0.5388,1
46,None,Tess,13,0.2,100,BIC,0.1905,0
47,None,Tess,13,0.2,100,BIC,0.6932,1
48,None,Tess,13,0.2,100,BIC,0.5899,1
49,None,Tess,13,0.2,100,BIC,0.4674,0
50,None,Tess,13,0.2,100,BIC,0.0561,0
1,None,Tess,2,0.2,100,BIC,0.7612,1
2,None,Tess,2,0.2,100,BIC,0.3622,0
3,None,Tess,2,0.2,100,BIC,0.4258,0
4,None,Tess,2,0.2,100,BIC,0.6213,1
5,None,Tess,2,0.2,100,BIC,0.5733,1
6,None,Tess,2,0.2,100,BIC,0.74,1
7,None,Tess,2,0.2,100,BIC,0.6438,1
8,None,Tess,2,0.2,100,BIC,0.9596,1
9,None,Tess,2,0.2,100,BIC,0.7097,1
10,None,Tess,2,0.2,100,BIC,0.5956,1
11,None,Tess,2,0.2,100,BIC,0.531,1
12,None,Tess,2,0.2,100,BIC,0.3483,0
13,None,Tess,2,0.2,100,BIC,0.7719,1
14,None,Tess,2,0.2,100,BIC,0.9642,1
15,None,Tess,2,0.2,100,BIC,0.9604,1
16,None,Tess,2,0.2,100,BIC,0.685,1
17,None,Tess,2,0.2,100,BIC,0.6039,1
18,None,Tess,2,0.2,100,BIC,0.5788,1
19,None,Tess,2,0.2,100,BIC,0.9135,1
20,None,Tess,2,0.2,100,BIC,0.4733,0
21,None,Tess,2,0.2,100,BIC,0.7254,1
22,None,Tess,2,0.2,100,BIC,0.9088,1
23,None,Tess,2,0.2,100,BIC,0.8683,1
24,None,Tess,2,0.2,100,BIC,0.8485,1
25,None,Tess,2,0.2,100,BIC,0.688,1
26,None,Tess,2,0.2,100,BIC,0.5779,1
27,None,Tess,2,0.2,100,BIC,0.7808,1
28,None,Tess,2,0.2,100,BIC,0.9166,1
29,None,Tess,2,0.2,100,BIC,0.7358,1
30,None,Tess,2,0.2,100,BIC,0.5815,1
31,None,Tess,2,0.2,100,BIC,0.7136,1
32,None,Tess,2,0.2,100,BIC,0.9603,1
33,None,Tess,2,0.2,100,BIC,0.9184,1
34,None,Tess,2,0.2,100,BIC,0.9596,1
35,None,Tess,2,0.2,100,BIC,0.1999,0
36,None,Tess,2,0.2,100,BIC,0.4527,0
37,None,Tess,2,0.2,100,BIC,0.6657,1
38,None,Tess,2,0.2,100,BIC,0.4831,0
39,None,Tess,2,0.2,100,BIC,0.5596,1
40,None,Tess,2,0.2,100,BIC,0.5313,1
41,None,Tess,2,0.2,100,BIC,0.87,1
42,None,Tess,2,0.2,100,BIC,0.7503,1
43,None,Tess,2,0.2,100,BIC,0.6592,1
44,None,Tess,2,0.2,100,BIC,0.4268,0
45,None,Tess,2,0.2,100,BIC,0.1466,0
46,None,Tess,2,0.2,100,BIC,0.4676,0
47,None,Tess,2,0.2,100,BIC,0.7172,1
48,None,Tess,2,0.2,100,BIC,0.798,1
49,None,Tess,2,0.2,100,BIC,0.7427,1
50,None,Tess,2,0.2,100,BIC,0.5301,1
1,None,Tess,7,0.2,100,BIC,0.7534,1
2,None,Tess,7,0.2,100,BIC,0,0
3,None,Tess,7,0.2,100,BIC,0.036,0
4,None,Tess,7,0.2,100,BIC,0.3608,0
5,None,Tess,7,0.2,100,BIC,0.8897,1
6,None,Tess,7,0.2,100,BIC,0.5593,1
7,None,Tess,7,0.2,100,BIC,0.7548,1
8,None,Tess,7,0.2,100,BIC,0.9181,1
9,None,Tess,7,0.2,100,BIC,0.7929,1
10,None,Tess,7,0.2,100,BIC,0,0
11,None,Tess,7,0.2,100,BIC,0.454,0
12,None,Tess,7,0.2,100,BIC,0.3886,0
13,None,Tess,7,0.2,100,BIC,0.4667,0
14,None,Tess,7,0.2,100,BIC,0.3883,0
15,None,Tess,7,0.2,100,BIC,0.6117,1
16,None,Tess,7,0.2,100,BIC,0.8595,1
17,None,Tess,7,0.2,100,BIC,0.7395,1
18,None,Tess,7,0.2,100,BIC,0.3375,0
19,None,Tess,7,0.2,100,BIC,0.2095,0
20,None,Tess,7,0.2,100,BIC,0.7987,1
21,None,Tess,7,0.2,100,BIC,0.6371,1
22,None,Tess,7,0.2,100,BIC,0.9976,1
23,None,Tess,7,0.2,100,BIC,0.737,1
24,None,Tess,7,0.2,100,BIC,0.8254,1
25,None,Tess,7,0.2,100,BIC,0.9211,1
26,None,Tess,7,0.2,100,BIC,0,0
27,None,Tess,7,0.2,100,BIC,0.9222,1
28,None,Tess,7,0.2,100,BIC,0.8075,1
29,None,Tess,7,0.2,100,BIC,0.7874,1
30,None,Tess,7,0.2,100,BIC,0.4932,0
31,None,Tess,7,0.2,100,BIC,1,1
32,None,Tess,7,0.2,100,BIC,0.7745,1
33,None,Tess,7,0.2,100,BIC,0.7783,1
34,None,Tess,7,0.2,100,BIC,0.9181,1
35,None,Tess,7,0.2,100,BIC,0.3629,0
36,None,Tess,7,0.2,100,BIC,0.2383,0
37,None,Tess,7,0.2,100,BIC,0.9273,1
38,None,Tess,7,0.2,100,BIC,0.3775,0
39,None,Tess,7,0.2,100,BIC,0.7087,1
40,None,Tess,7,0.2,100,BIC,0.2148,0
41,None,Tess,7,0.2,100,BIC,0.9992,1
42,None,Tess,7,0.2,100,BIC,0.5115,1
43,None,Tess,7,0.2,100,BIC,0.3632,0
44,None,Tess,7,0.2,100,BIC,0.8386,1
45,None,Tess,7,0.2,100,BIC,0.8162,1
46,None,Tess,7,0.2,100,BIC,0,0
47,None,Tess,7,0.2,100,BIC,0.9896,1
48,None,Tess,7,0.2,100,BIC,0,0
49,None,Tess,7,0.2,100,BIC,0.7206,1
50,None,Tess,7,0.2,100,BIC,0,0
1,None,Tess,13,0.5,100,AIC,0.1446,0
2,None,Tess,13,0.5,100,AIC,0.2112,0
3,None,Tess,13,0.5,100,AIC,0.1819,0
4,None,Tess,13,0.5,100,AIC,0,0
5,None,Tess,13,0.5,100,AIC,0.3277,0
6,None,Tess,13,0.5,100,AIC,0.0304,0
7,None,Tess,13,0.5,100,AIC,0.0042,0
8,None,Tess,13,0.5,100,AIC,0.0187,0
9,None,Tess,13,0.5,100,AIC,0.385,0
10,None,Tess,13,0.5,100,AIC,0.0913,0
11,None,Tess,13,0.5,100,AIC,0.0313,0
12,None,Tess,13,0.5,100,AIC,0.075,0
13,None,Tess,13,0.5,100,AIC,0.2449,0
14,None,Tess,13,0.5,100,AIC,0.0766,0
15,None,Tess,13,0.5,100,AIC,0.3436,0
16,None,Tess,13,0.5,100,AIC,0.2888,0
17,None,Tess,13,0.5,100,AIC,0.1739,0
18,None,Tess,13,0.5,100,AIC,0.366,0
19,None,Tess,13,0.5,100,AIC,0.2462,0
20,None,Tess,13,0.5,100,AIC,0.6686,1
21,None,Tess,13,0.5,100,AIC,0.2916,0
22,None,Tess,13,0.5,100,AIC,0.0299,0
23,None,Tess,13,0.5,100,AIC,0.0619,0
24,None,Tess,13,0.5,100,AIC,0.5441,1
25,None,Tess,13,0.5,100,AIC,0.1171,0
26,None,Tess,13,0.5,100,AIC,0.2357,0
27,None,Tess,13,0.5,100,AIC,0.2302,0
28,None,Tess,13,0.5,100,AIC,0.7026,1
29,None,Tess,13,0.5,100,AIC,0.0073,0
30,None,Tess,13,0.5,100,AIC,0.0524,0
31,None,Tess,13,0.5,100,AIC,0.1199,0
32,None,Tess,13,0.5,100,AIC,0.0263,0
33,None,Tess,13,0.5,100,AIC,0.0243,0
34,None,Tess,13,0.5,100,AIC,0.0187,0
35,None,Tess,13,0.5,100,AIC,0.2143,0
36,None,Tess,13,0.5,100,AIC,0.0196,0
37,None,Tess,13,0.5,100,AIC,0.3377,0
38,None,Tess,13,0.5,100,AIC,0.456,0
39,None,Tess,13,0.5,100,AIC,0.0174,0
40,None,Tess,13,0.5,100,AIC,0.2306,0
41,None,Tess,13,0.5,100,AIC,0.2366,0
42,None,Tess,13,0.5,100,AIC,0.0125,0
43,None,Tess,13,0.5,100,AIC,0.302,0
44,None,Tess,13,0.5,100,AIC,0.6033,1
45,None,Tess,13,0.5,100,AIC,0.0032,0
46,None,Tess,13,0.5,100,AIC,0.0137,0
47,None,Tess,13,0.5,100,AIC,0.1185,0
48,None,Tess,13,0.5,100,AIC,0.5147,1
49,None,Tess,13,0.5,100,AIC,0,0
50,None,Tess,13,0.5,100,AIC,0.4707,0
1,None,Tess,2,0.5,100,AIC,0.7336,1
2,None,Tess,2,0.5,100,AIC,0.7243,1
3,None,Tess,2,0.5,100,AIC,0.4747,0
4,None,Tess,2,0.5,100,AIC,0.3852,0
5,None,Tess,2,0.5,100,AIC,0.204,0
6,None,Tess,2,0.5,100,AIC,0.2358,0
7,None,Tess,2,0.5,100,AIC,0.4125,0
8,None,Tess,2,0.5,100,AIC,0.535,1
9,None,Tess,2,0.5,100,AIC,0.5442,1
10,None,Tess,2,0.5,100,AIC,0.7624,1
11,None,Tess,2,0.5,100,AIC,0.4289,0
12,None,Tess,2,0.5,100,AIC,0.7612,1
13,None,Tess,2,0.5,100,AIC,0.5588,1
14,None,Tess,2,0.5,100,AIC,0.3682,0
15,None,Tess,2,0.5,100,AIC,0.3654,0
16,None,Tess,2,0.5,100,AIC,0.5241,1
17,None,Tess,2,0.5,100,AIC,0.6348,1
18,None,Tess,2,0.5,100,AIC,0.4639,0
19,None,Tess,2,0.5,100,AIC,0.4683,0
20,None,Tess,2,0.5,100,AIC,0.4409,0
21,None,Tess,2,0.5,100,AIC,0.208,0
22,None,Tess,2,0.5,100,AIC,0.3649,0
23,None,Tess,2,0.5,100,AIC,0.4681,0
24,None,Tess,2,0.5,100,AIC,0.2474,0
25,None,Tess,2,0.5,100,AIC,0.4465,0
26,None,Tess,2,0.5,100,AIC,0.2208,0
27,None,Tess,2,0.5,100,AIC,0.5275,1
28,None,Tess,2,0.5,100,AIC,0.7937,1
29,None,Tess,2,0.5,100,AIC,0.2992,0
30,None,Tess,2,0.5,100,AIC,0.4794,0
31,None,Tess,2,0.5,100,AIC,0.6034,1
32,None,Tess,2,0.5,100,AIC,0.1191,0
33,None,Tess,2,0.5,100,AIC,0.3039,0
34,None,Tess,2,0.5,100,AIC,0.535,1
35,None,Tess,2,0.5,100,AIC,0.2607,0
36,None,Tess,2,0.5,100,AIC,0.1424,0
37,None,Tess,2,0.5,100,AIC,0.3299,0
38,None,Tess,2,0.5,100,AIC,0.559,1
39,None,Tess,2,0.5,100,AIC,0.6203,1
40,None,Tess,2,0.5,100,AIC,0.647,1
41,None,Tess,2,0.5,100,AIC,0.6259,1
42,None,Tess,2,0.5,100,AIC,0.2921,0
43,None,Tess,2,0.5,100,AIC,0.6239,1
