"meantime","agent","network"
0.430898493760846,"Mave","lattice"
0.591299727510942,"Mave","lattice"
0.357413996388764,"Mave","lattice"
0.597825048945437,"Mave","lattice"
0.413155298608274,"Mave","lattice"
0.506127652232855,"Mave","lattice"
0.467738085999139,"Mave","lattice"
0.632302893630659,"Mave","lattice"
0.545196134032073,"Mave","lattice"
0.573274471522214,"Mave","lattice"
0.57917079291699,"Mave","lattice"
0.437909843009684,"Mave","lattice"
0.469862186943687,"Mave","lattice"
0.571609814902829,"Mave","lattice"
0.483850485335691,"Mave","lattice"
0.444586735989744,"Mave","lattice"
0.539391070045834,"Mave","lattice"
0.504086283884943,"Mave","lattice"
0.459875247303295,"Mave","lattice"
0.536135316043095,"Mave","lattice"
0.345982983950971,"Mave","lattice"
0.525343653873066,"Mave","lattice"
0.381506472392085,"Mave","lattice"
0.390484022548319,"Mave","lattice"
0.694262569665375,"Mave","lattice"
0.590925915547751,"Mave","lattice"
0.509105302542936,"Mave","lattice"
0.437687490506263,"Mave","lattice"
0.488986629204474,"Mave","lattice"
0.69178075161244,"Mave","lattice"
0.586962741778293,"Mave","lattice"
0.603950101676456,"Mave","lattice"
0.405110015755809,"Mave","lattice"
0.40021832616196,"Mave","lattice"
0.490352238429365,"Mave","lattice"
0.367417321434257,"Mave","lattice"
0.545902928149711,"Mave","lattice"
0.545488291317636,"Mave","lattice"
0.648543142363159,"Mave","lattice"
0.584704502740209,"Mave","lattice"
0.464701526059728,"Mave","lattice"
0.59185482204661,"Mave","lattice"
0.690128759468271,"Mave","lattice"
0.568945977936785,"Mave","lattice"
0.614663559066414,"Mave","lattice"
0.527170420107444,"Mave","lattice"
0.692425434699999,"Mave","lattice"
0.644958683280296,"Mave","lattice"
0.49029076368446,"Mave","lattice"
0.618708691663424,"Mave","lattice"
0.658225716516735,"Mave","lattice"
0.494655074080155,"Mave","lattice"
0.659699048737683,"Mave","lattice"
0.417465772304897,"Mave","lattice"
0.512155712936547,"Mave","lattice"
0.403061548069979,"Mave","lattice"
0.669449285892716,"Mave","lattice"
0.56094873935728,"Mave","lattice"
0.450912620818023,"Mave","lattice"
0.50856103301703,"Mave","lattice"
0.45972368304517,"Mave","lattice"
0.393340068287591,"Mave","lattice"
0.521909319160343,"Mave","lattice"
0.256595575773147,"Mave","lattice"
0.539525944159033,"Mave","lattice"
0.528393510605027,"Mave","lattice"
0.563367886044912,"Mave","lattice"
0.489927809697178,"Mave","lattice"
0.479785663982401,"Mave","lattice"
0.418088447292812,"Mave","lattice"
0.499631064695976,"Mave","lattice"
0.484478158170493,"Mave","lattice"
0.397697636123068,"Mave","lattice"
0.421340895713709,"Mave","lattice"
0.550020927844248,"Mave","lattice"
0.34625895315812,"Mave","lattice"
0.50628506284521,"Mave","lattice"
0.398007188686803,"Mave","lattice"
0.630869968429629,"Mave","lattice"
0.425715116093965,"Mave","lattice"
0.574180088720962,"Mave","lattice"
0.296756020543084,"Mave","lattice"
0.557280818777779,"Mave","lattice"
0.466246198278904,"Mave","lattice"
0.509581953878332,"Mave","lattice"
0.495095012947099,"Mave","lattice"
0.451484967454272,"Mave","lattice"
0.641589005235828,"Mave","lattice"
0.531668803964903,"Mave","lattice"
0.621419207364266,"Mave","lattice"
0.601820152099731,"Mave","lattice"
0.526507154434315,"Mave","lattice"
0.400140824875164,"Mave","lattice"
0.454958801204651,"Mave","lattice"
0.636588272953397,"Mave","lattice"
0.572602759478317,"Mave","lattice"
0.412828256272163,"Mave","lattice"
0.572150365112338,"Mave","lattice"
0.581847773731598,"Mave","lattice"
0.417536393319577,"Mave","lattice"
0.582106723733059,"Mave","lattice"
0.508869721815766,"Mave","lattice"
0.423352913247184,"Mave","lattice"
0.587259737694529,"Mave","lattice"
0.421910946412518,"Mave","lattice"
0.411050580386468,"Mave","lattice"
0.63490207005852,"Mave","lattice"
0.709998876771001,"Mave","lattice"
0.479196712841558,"Mave","lattice"
0.469554146171141,"Mave","lattice"
0.677557547918413,"Mave","lattice"
0.525221779191989,"Mave","lattice"
0.691683528660796,"Mave","lattice"
0.664746563657007,"Mave","lattice"
0.527637738173079,"Mave","lattice"
0.558945900236194,"Mave","lattice"
0.483701342085545,"Mave","lattice"
0.516512320568557,"Mave","lattice"
0.439396648319438,"Mave","lattice"
0.622603794308489,"Mave","lattice"
0.617100799342308,"Mave","lattice"
0.525838495416214,"Mave","lattice"
0.595423078122969,"Mave","lattice"
0.636367914628836,"Mave","lattice"
0.566289713564059,"Mave","lattice"
0.606057011695425,"Mave","lattice"
0.391826542015815,"Mave","lattice"
0.475240205559305,"Mave","lattice"
0.576558194872501,"Mave","lattice"
0.577854563439903,"Mave","lattice"
0.462663001104428,"Mave","lattice"
0.314009356096459,"Mave","lattice"
0.778492899280853,"Mave","lattice"
0.460290963252639,"Mave","lattice"
0.545068297210139,"Mave","lattice"
0.607243563421526,"Mave","lattice"
0.422711369276417,"Mave","lattice"
0.527159599829694,"Mave","lattice"
0.459193958819428,"Mave","lattice"
0.49738823775638,"Mave","lattice"
0.526759708598333,"Mave","lattice"
0.527360044109869,"Mave","lattice"
0.568455752726507,"Mave","lattice"
0.584143856826939,"Mave","lattice"
0.579707458552895,"Mave","lattice"
0.530883125490177,"Mave","lattice"
0.74793954800177,"Mave","lattice"
0.509337732212024,"Mave","lattice"
0.563909505625603,"Mave","lattice"
0.545456815681961,"Mave","lattice"
0.593685770128082,"Mave","lattice"
0.431520303048375,"Mave","lattice"
0.418742153117581,"Mave","lattice"
0.394621602507637,"Mave","lattice"
0.54676166377056,"Mave","lattice"
0.385981933263569,"Mave","lattice"
0.320951715065991,"Mave","lattice"
0.363020944956832,"Mave","lattice"
0.749434438281279,"Mave","lattice"
0.555109058026453,"Mave","lattice"
0.606656042132703,"Mave","lattice"
0.544435233655258,"Mave","lattice"
0.570630120115444,"Mave","lattice"
0.341217760813585,"Mave","lattice"
0.519823076671485,"Mave","lattice"
0.605978688282588,"Mave","lattice"
0.49387503724282,"Mave","lattice"
0.494203811116492,"Mave","lattice"
0.393329059059049,"Mave","lattice"
0.605661601229963,"Mave","lattice"
0.564907720183763,"Mave","lattice"
0.466224531320926,"Mave","lattice"
0.424199197769832,"Mave","lattice"
0.519770979878188,"Mave","lattice"
0.770580517762949,"Mave","lattice"
0.35014836494974,"Mave","lattice"
0.548136874150826,"Mave","lattice"
0.573983292023233,"Mave","lattice"
0.496542250168626,"Mave","lattice"
0.690843169716423,"Mave","lattice"
0.436402631996697,"Mave","lattice"
0.634482820011093,"Mave","lattice"
0.58120539143045,"Mave","lattice"
0.569584444617441,"Mave","lattice"
0.52843763965722,"Mave","lattice"
0.41900748621442,"Mave","lattice"
0.585688605991299,"Mave","lattice"
0.389275179041686,"Mave","lattice"
0.359253614435045,"Mave","lattice"
0.610954074778374,"Mave","lattice"
0.465984338084987,"Mave","lattice"
0.680590470128627,"Mave","lattice"
0.596177443847513,"Mave","lattice"
0.341317332628658,"Mave","lattice"
0.555378896554394,"Mave","lattice"
0.689351042005924,"Mave","lattice"
0.579861602006778,"Mave","lattice"
0.563830634259981,"Mave","lattice"
0.506973477905668,"Mave","lattice"
0.574894163261171,"Mave","lattice"
0.338294637223773,"Mave","lattice"
0.543103504134881,"Mave","lattice"
0.645814835167857,"Mave","lattice"
0.556444580959312,"Mave","lattice"
0.566555397547934,"Mave","lattice"
0.507239032270196,"Mave","lattice"
0.564234730656179,"Mave","lattice"
0.616142631405531,"Mave","lattice"
0.441491561242472,"Mave","lattice"
0.640722717559185,"Mave","lattice"
0.483777157791172,"Mave","lattice"
0.510620881346957,"Mave","lattice"
0.45025254342148,"Mave","lattice"
0.382582916476329,"Mave","lattice"
0.491598601529412,"Mave","lattice"
0.567129553368679,"Mave","lattice"
0.498737874485889,"Mave","lattice"
0.619902494623892,"Mave","lattice"
0.499229088546639,"Mave","lattice"
0.561138038928648,"Mave","lattice"
0.641749658868969,"Mave","lattice"
0.46551812159656,"Mave","lattice"
0.435174916078579,"Mave","lattice"
0.480505625426999,"Mave","lattice"
0.490777546967112,"Mave","lattice"
0.488461793500823,"Mave","lattice"
0.541492099407403,"Mave","lattice"
0.486343754727659,"Mave","lattice"
0.409331260669286,"Mave","lattice"
0.582155919179383,"Mave","lattice"
0.547148745843405,"Mave","lattice"
0.341487285868916,"Mave","lattice"
0.653909614881151,"Mave","lattice"
0.505590567702468,"Mave","lattice"
0.770262072522883,"Mave","lattice"
0.573980962091606,"Mave","lattice"
0.392648688156611,"Mave","lattice"
0.467802121508173,"Mave","lattice"
0.597224359759087,"Mave","lattice"
0.492433598812048,"Mave","lattice"
0.483269745592068,"Mave","lattice"
0.4893223838798,"Mave","lattice"
0.424498042207852,"Mave","lattice"
0.548392295518284,"Mave","lattice"
0.460354917716142,"Mave","lattice"
0.485183130194575,"Mave","lattice"
0.393875894603566,"Mave","lattice"
0.503666712526697,"Mave","lattice"
0.319095533628145,"Mave","lattice"
0.494739419619816,"Mave","lattice"
0.524643086370089,"Mave","lattice"
0.438587652209558,"Mave","lattice"
0.576961753777494,"Mave","lattice"
0.41009085599345,"Mave","lattice"
0.378549091675076,"Mave","lattice"
0.432679095581126,"Mave","lattice"
0.562340305980695,"Mave","lattice"
0.550680971479903,"Mave","lattice"
0.614173547757848,"Mave","lattice"
0.715866127671368,"Mave","lattice"
0.650454893623648,"Mave","lattice"
0.474442993820025,"Mave","lattice"
0.43603479380549,"Mave","lattice"
0.492048725606255,"Mave","lattice"
0.520029701635919,"Mave","lattice"
0.401266298464536,"Mave","lattice"
0.54684926601,"Mave","lattice"
0.474387817036035,"Mave","lattice"
0.534487785309236,"Mave","lattice"
0.539590080746419,"Mave","lattice"
0.388696586136534,"Mave","lattice"
0.558648579859215,"Mave","lattice"
0.406962536279549,"Mave","lattice"
0.480051115221661,"Mave","lattice"
0.525287700351363,"Mave","lattice"
0.603425143207065,"Mave","lattice"
0.438456253783495,"Mave","lattice"
0.482886424070481,"Mave","lattice"
0.342961644330789,"Mave","lattice"
0.484884946008976,"Mave","lattice"
0.644555787824611,"Mave","lattice"
0.37941989324611,"Mave","lattice"
0.38116884910093,"Mave","lattice"
0.571975575656415,"Mave","lattice"
0.434155807185483,"Mave","lattice"
0.120375262878412,"Mave","lattice"
0.513145016250672,"Mave","lattice"
0.544498152091793,"Mave","lattice"
0.600977994965116,"Mave","lattice"
0.447603565375334,"Mave","lattice"
0.625960998930146,"Mave","lattice"
0.567863118841762,"Mave","lattice"
0.670979751563616,"Mave","lattice"
0.375139930427838,"Mave","lattice"
0.512576203187438,"Mave","lattice"
0.595241891392298,"Mave","lattice"
0.641213852980159,"Mave","lattice"
0.629384399062469,"Mave","lattice"
0.552508027659479,"Mave","lattice"
0.491787340758259,"Mave","lattice"
0.540318819412771,"Mave","lattice"
0.415151954542822,"Mave","lattice"
0.570636439104337,"Mave","lattice"
0.400123336083064,"Mave","lattice"
0.457084078123103,"Mave","lattice"
0.53296509553679,"Mave","lattice"
0.365276250860246,"Mave","lattice"
0.491312753388866,"Mave","lattice"
0.451488662591112,"Mave","lattice"
0.48978817964251,"Mave","lattice"
0.614625836365652,"Mave","lattice"
0.487453213188972,"Mave","lattice"
0.607214411869445,"Mave","lattice"
0.274112464879313,"Mave","lattice"
0.540342611786658,"Mave","lattice"
0.297219449889654,"Mave","lattice"
0.441757389659179,"Mave","lattice"
0.541477498006434,"Mave","lattice"
0.690556782530372,"Mave","lattice"
0.604680878966754,"Mave","lattice"
0.497964396865007,"Mave","lattice"
0.513619343738864,"Mave","lattice"
0.565901284049064,"Mave","lattice"
0.486285826040371,"Mave","lattice"
0.399363273707158,"Mave","lattice"
0.631290142687853,"Mave","lattice"
0.570562210830257,"Mave","lattice"
0.281066355416849,"Mave","lattice"
0.457154040439025,"Mave","lattice"
0.562516616556411,"Mave","lattice"
0.475045418720364,"Mave","lattice"
0.412314158114883,"Mave","lattice"
0.588707328932307,"Mave","lattice"
0.443765615343649,"Mave","lattice"
0.631017304227036,"Mave","lattice"
0.582901404358659,"Mave","lattice"
0.425574660731834,"Mave","lattice"
0.563429666949981,"Mave","lattice"
0.559779979922683,"Mave","lattice"
0.615876054128003,"Mave","lattice"
0.419392593744336,"Mave","lattice"
0.430270412125996,"Mave","lattice"
0.536630285346573,"Mave","lattice"
0.590688003118957,"Mave","lattice"
0.470093265008933,"Mave","lattice"
0.327125694106868,"Mave","lattice"
0.555536958814402,"Mave","lattice"
0.408967475068063,"Mave","lattice"
0.502027168128375,"Mave","lattice"
0.647581958138094,"Mave","lattice"
0.352686271723758,"Mave","lattice"
0.528721077906784,"Mave","lattice"
0.492362167635391,"Mave","lattice"
0.431757111189273,"Mave","lattice"
0.57924269013374,"Mave","lattice"
0.575390323820215,"Mave","lattice"
0.715882185705822,"Mave","lattice"
0.614539162227536,"Mave","lattice"
0.470242106746806,"Mave","lattice"
0.502841012682526,"Mave","lattice"
0.372763086927519,"Mave","lattice"
0.451112795134139,"Mave","lattice"
0.551216513941923,"Mave","lattice"
0.438199503960532,"Mave","lattice"
0.344930898170987,"Mave","lattice"
0.40557802228023,"Mave","lattice"
0.7021944475735,"Mave","lattice"
0.501218347600025,"Mave","lattice"
0.403798207393213,"Mave","lattice"
0.544172865581527,"Mave","lattice"
0.711393441357926,"Mave","lattice"
0.584371602781047,"Mave","lattice"
0.71991889225882,"Mave","lattice"
0.714762340532508,"Mave","lattice"
0.341760213782254,"Mave","lattice"
0.587022306564838,"Mave","lattice"
0.46923248077448,"Mave","lattice"
0.592882199685991,"Mave","lattice"
0.508244883898731,"Mave","lattice"
0.686182405894154,"Mave","lattice"
0.416743425729899,"Mave","lattice"
0.476486126922478,"Mave","lattice"
0.384968501790689,"Mave","lattice"
0.614829432763008,"Mave","lattice"
0.644361161468574,"Mave","lattice"
0.487593213356244,"Mave","lattice"
0.743172769287912,"Mave","lattice"
0.459313906905066,"Mave","lattice"
0.588017622879535,"Mave","lattice"
0.550043900829875,"Mave","lattice"
0.440330636488166,"Mave","lattice"
0.494707244789573,"Mave","lattice"
0.499350995450369,"Mave","lattice"
0.589766708023348,"Mave","lattice"
0.474974405872827,"Mave","lattice"
0.550556586593112,"Mave","lattice"
0.582525499989395,"Mave","lattice"
0.486418820364712,"Mave","lattice"
0.493736340085753,"Mave","lattice"
0.606633095175181,"Mave","lattice"
0.750520814329844,"Mave","lattice"
0.519950268475981,"Mave","lattice"
0.513460995470255,"Mave","lattice"
0.46813035192744,"Mave","lattice"
0.484095121912088,"Mave","lattice"
0.734478640089087,"Mave","lattice"
0.497995174310983,"Mave","lattice"
0.60223321228942,"Mave","lattice"
0.642367146175762,"Mave","lattice"
0.594482713703632,"Mave","lattice"
0.420875337822306,"Mave","lattice"
0.64660346389253,"Mave","lattice"
0.432248501365864,"Mave","lattice"
0.609885461277498,"Mave","lattice"
0.491952888912018,"Mave","lattice"
0.551965238840894,"Mave","lattice"
0.33631102857007,"Mave","lattice"
0.663725584527079,"Mave","lattice"
0.362318989151846,"Mave","lattice"
0.606388860497448,"Mave","lattice"
0.567496701413601,"Mave","lattice"
0.524991568660896,"Mave","lattice"
0.55886012283714,"Mave","lattice"
0.666511994859649,"Mave","lattice"
0.368126835440556,"Mave","lattice"
0.530645346999422,"Mave","lattice"
0.419388676515572,"Mave","lattice"
0.389271414239501,"Mave","lattice"
0.637548021841155,"Mave","lattice"
0.501798005383218,"Mave","lattice"
0.441258289734197,"Mave","lattice"
0.495855528536989,"Mave","lattice"
0.783919926346643,"Mave","lattice"
0.614352088018366,"Mave","lattice"
0.386323956372889,"Mave","lattice"
0.440599564618528,"Mave","lattice"
0.56178223466183,"Mave","lattice"
0.598891239359423,"Mave","lattice"
0.517052374735714,"Mave","lattice"
0.425364766233937,"Mave","lattice"
0.644284455667072,"Mave","lattice"
0.599466834796314,"Mave","lattice"
0.608484909074017,"Mave","lattice"
0.644381712154457,"Mave","lattice"
0.46364735949881,"Mave","lattice"
0.411454323973913,"Mave","lattice"
0.596720481603876,"Mave","lattice"
0.36834305933047,"Mave","lattice"
0.276061399781667,"Mave","lattice"
0.775285724096576,"Mave","lattice"
0.533077689098268,"Mave","lattice"
0.45923547917266,"Mave","lattice"
0.439745719093665,"Mave","lattice"
0.540967870227096,"Mave","lattice"
0.351627291728897,"Mave","lattice"
0.439500031319886,"Mave","lattice"
0.355247174082576,"Mave","lattice"
0.640123622801784,"Mave","lattice"
0.401407468764641,"Mave","lattice"
0.505520440670833,"Mave","lattice"
0.573737500797473,"Mave","lattice"
0.374835410614702,"Mave","lattice"
0.508128506816958,"Mave","lattice"
0.564831521794498,"Mave","lattice"
0.551664911609705,"Mave","lattice"
0.444687253085338,"Mave","lattice"
0.652417005473067,"Mave","lattice"
0.359012097486437,"Mave","lattice"
0.598901350800095,"Mave","lattice"
0.659719487193155,"Mave","lattice"
0.556404068621457,"Mave","lattice"
0.495394142414356,"Mave","lattice"
0.512043623252436,"Mave","lattice"
0.579259905206004,"Mave","lattice"
0.502034425752622,"Mave","lattice"
0.578259238404279,"Mave","lattice"
0.656357125211813,"Mave","lattice"
0.740491728786266,"Mave","lattice"
0.42385730510301,"Mave","lattice"
0.509466820099819,"Mave","lattice"
0.385771169965832,"Mave","lattice"
0.554415071461515,"Mave","lattice"
0.672673086381201,"Mave","lattice"
0.429658578409823,"Mave","lattice"
0.586257761933764,"Mave","lattice"
0.564443751012046,"Mave","lattice"
0.443665903282952,"Mave","lattice"
0.600704808822526,"Mave","lattice"
0.643539968107251,"Mave","lattice"
0.530442922557063,"Mave","lattice"
0.476709058099645,"Mave","lattice"
0.412871134964384,"Mave","lattice"
0.401005241754669,"Mave","lattice"
0.458450573942594,"Mave","lattice"
0.718127605709796,"Mave","lattice"
0.363474797010917,"Mave","lattice"
0.632929033535156,"Mave","lattice"
0.506600914699963,"Mave","lattice"
0.537153634332146,"Mave","lattice"
0.563402389412646,"Mave","lattice"
0.458456474911864,"Mave","lattice"
0.508576978097535,"Mave","lattice"
0.417197858885917,"Mave","lattice"
0.643688670966776,"Mave","lattice"
0.329386464527812,"Mave","lattice"
0.537455481117508,"Mave","lattice"
0.398862688786782,"Mave","lattice"
0.410338162746126,"Mave","lattice"
0.573450634350786,"Mave","lattice"
0.547152643510532,"Mave","lattice"
0.444111533401284,"Mave","lattice"
0.581167673612086,"Mave","lattice"
0.516680138504296,"Mave","lattice"
0.466530513194929,"Mave","lattice"
0.500123593623011,"Mave","lattice"
0.364969814719773,"Mave","lattice"
0.575815034263134,"Mave","lattice"
0.548554379480588,"Mave","lattice"
0.548749079133524,"Mave","lattice"
0.583795646730493,"Mave","lattice"
0.422927604933628,"Mave","lattice"
0.474737166045142,"Mave","lattice"
0.538453140626418,"Mave","lattice"
0.71434862636068,"Mave","lattice"
0.508861100290444,"Mave","lattice"
0.442404291090704,"Mave","lattice"
0.471535543423188,"Mave","lattice"
0.513810155541398,"Mave","lattice"
0.420489232148209,"Mave","lattice"
0.760692901748741,"Mave","lattice"
0.420986309003385,"Mave","lattice"
0.582200670530791,"Mave","lattice"
0.392481929832339,"Mave","lattice"
0.465978503136574,"Mave","lattice"
0.496757421851726,"Mave","lattice"
0.643086164238656,"Mave","lattice"
0.480746982469468,"Mave","lattice"
0.412320967262354,"Mave","lattice"
0.501934988544699,"Mave","lattice"
0.631905330631158,"Mave","lattice"
0.40838173989999,"Mave","lattice"
0.509871708785473,"Mave","lattice"
0.493514179855517,"Mave","lattice"
0.666124221304529,"Mave","lattice"
0.64308510623681,"Mave","lattice"
0.756491746657474,"Mave","lattice"
0.463240451016686,"Mave","lattice"
0.557263412810834,"Mave","lattice"
0.45573938548466,"Mave","lattice"
0.465297851669235,"Mave","lattice"
0.630564018073123,"Mave","lattice"
0.522814488512568,"Mave","lattice"
0.465314298515303,"Mave","lattice"
0.64277169179963,"Mave","lattice"
0.472094043117282,"Mave","lattice"
0.416976427142489,"Mave","lattice"
0.492764091435609,"Mave","lattice"
0.541728899385955,"Mave","lattice"
0.505182532970097,"Mave","lattice"
0.310750480675564,"Mave","lattice"
0.536785583820084,"Mave","lattice"
0.531402642941857,"Mave","lattice"
0.453145924002462,"Mave","lattice"
0.525838428499667,"Mave","lattice"
0.506614527789222,"Mave","lattice"
0.668373079593343,"Mave","lattice"
0.503706346293042,"Mave","lattice"
0.507367841288512,"Mave","lattice"
0.299870075161636,"Mave","lattice"
0.477315974211479,"Mave","lattice"
0.58506289053748,"Mave","lattice"
0.631656634521573,"Mave","lattice"
0.445372837311174,"Mave","lattice"
0.587155909558632,"Mave","lattice"
0.4535914178902,"Mave","lattice"
0.516659183540983,"Mave","lattice"
0.636040318154293,"Mave","lattice"
0.380679535103592,"Mave","lattice"
0.550733300814382,"Mave","lattice"
0.475864368640257,"Mave","lattice"
0.626453638069425,"Mave","lattice"
0.669804715670026,"Mave","lattice"
0.631136082704258,"Mave","lattice"
0.49265671858418,"Mave","lattice"
0.430452457966542,"Mave","lattice"
0.477954830043718,"Mave","lattice"
0.522604929242051,"Mave","lattice"
0.317093177252903,"Mave","lattice"
0.625621567188894,"Mave","lattice"
0.378913257835422,"Mave","lattice"
0.539660577469666,"Mave","lattice"
0.406510121061987,"Mave","lattice"
0.441130700264177,"Mave","lattice"
0.52037286947741,"Mave","lattice"
0.278527090041639,"Mave","lattice"
0.6362535167968,"Mave","lattice"
0.45796716691191,"Mave","lattice"
0.607182448859907,"Mave","lattice"
0.430869784859403,"Mave","lattice"
0.478185173970573,"Mave","lattice"
0.653530132088491,"Mave","lattice"
0.553120837190503,"Mave","lattice"
0.473883900740751,"Mave","lattice"
0.447000875303102,"Mave","lattice"
0.505097141002304,"Mave","lattice"
0.562861342400334,"Mave","lattice"
0.640676454353725,"Mave","lattice"
0.506045542743266,"Mave","lattice"
0.310874407986482,"Mave","lattice"
0.434665617017557,"Mave","lattice"
0.652259817004717,"Mave","lattice"
0.625987370225093,"Mave","lattice"
0.534872519944815,"Mave","lattice"
0.403743222983068,"Mave","lattice"
0.528507280574302,"Mave","lattice"
0.556273761439868,"Mave","lattice"
0.439946260138118,"Mave","lattice"
0.337794182688903,"Mave","lattice"
0.357831287962595,"Mave","lattice"
0.485795355750766,"Mave","lattice"
0.566187685465843,"Mave","lattice"
0.563225038255046,"Mave","lattice"
0.568952498860933,"Mave","lattice"
0.569966192753646,"Mave","lattice"
0.349203034629917,"Mave","lattice"
0.484826695875501,"Mave","lattice"
0.581522799431945,"Mave","lattice"
0.408852906457916,"Mave","lattice"
0.508895107071667,"Mave","lattice"
0.499214796025786,"Mave","lattice"
0.614690596745548,"Mave","lattice"
0.393177278229598,"Mave","lattice"
0.367821863730584,"Mave","lattice"
0.60841560014141,"Mave","lattice"
0.478460486458257,"Mave","lattice"
0.522139471893213,"Mave","lattice"
0.58380867283233,"Mave","lattice"
0.331761298216262,"Mave","lattice"
0.559320921075113,"Mave","lattice"
0.617224713063002,"Mave","lattice"
0.374663909587345,"Mave","lattice"
0.595386890758341,"Mave","lattice"
0.673701509715825,"Mave","lattice"
0.46681421099882,"Mave","lattice"
0.444227948157371,"Mave","lattice"
0.497885753920614,"Mave","lattice"
0.700135321426873,"Mave","lattice"
0.668313246848282,"Mave","lattice"
0.320064455451027,"Mave","lattice"
0.435026944839317,"Mave","lattice"
0.386169705400925,"Mave","lattice"
0.592983212920672,"Mave","lattice"
0.651224062567034,"Mave","lattice"
0.684144059206035,"Mave","lattice"
0.448879250900832,"Mave","lattice"
0.654957633147377,"Mave","lattice"
0.375129939109408,"Mave","lattice"
0.58008413662576,"Mave","lattice"
0.652598395157706,"Mave","lattice"
0.519983937951472,"Mave","lattice"
0.20204408794203,"Mave","lattice"
0.774282120427786,"Mave","lattice"
0.539231839434931,"Mave","lattice"
0.547402554725736,"Mave","lattice"
0.417833507079093,"Mave","lattice"
0.435931718044824,"Mave","lattice"
0.620562446314974,"Mave","lattice"
0.353069593433787,"Mave","lattice"
0.625524728646491,"Mave","lattice"
0.42293805999653,"Mave","lattice"
0.388886795407016,"Mave","lattice"
0.481455756231908,"Mave","lattice"
0.454816490086631,"Mave","lattice"
0.495991002036979,"Mave","lattice"
0.741879046301185,"Mave","lattice"
0.422763454323353,"Mave","lattice"
0.59623670914395,"Mave","lattice"
0.599729248765467,"Mave","lattice"
0.45550378646629,"Mave","lattice"
0.417844277031768,"Mave","lattice"
0.410981119741542,"Mave","lattice"
0.54798344152864,"Mave","lattice"
0.284556601488073,"Tess","lattice"
0.294680279173416,"Tess","lattice"
0.326147693823498,"Tess","lattice"
0.291428225499237,"Tess","lattice"
0.357949736781279,"Tess","lattice"
0.274639007288593,"Tess","lattice"
0.454352167954775,"Tess","lattice"
0.512074884883216,"Tess","lattice"
0.394312513563004,"Tess","lattice"
0.482609976482721,"Tess","lattice"
0.275900003524114,"Tess","lattice"
0.296501608317374,"Tess","lattice"
0.234926057298145,"Tess","lattice"
0.367383095744608,"Tess","lattice"
0.127327772222905,"Tess","lattice"
0.35347223672406,"Tess","lattice"
0.257780032392427,"Tess","lattice"
0.516382809973773,"Tess","lattice"
0.331784188894156,"Tess","lattice"
0.436545158916657,"Tess","lattice"
0.275976846785018,"Tess","lattice"
0.325661237294781,"Tess","lattice"
0.4946909700562,"Tess","lattice"
0.341777540559113,"Tess","lattice"
0.244005016515448,"Tess","lattice"
0.429882365470625,"Tess","lattice"
0.483916356403221,"Tess","lattice"
0.3998762455293,"Tess","lattice"
0.419559419441071,"Tess","lattice"
0.367442229514303,"Tess","lattice"
0.330724753314758,"Tess","lattice"
0.0214055059808828,"Tess","lattice"
0.394855841915931,"Tess","lattice"
0.253763974347398,"Tess","lattice"
0.418717317841521,"Tess","lattice"
0.188425799648304,"Tess","lattice"
0.274103886369617,"Tess","lattice"
0.144104452743701,"Tess","lattice"
0.26357556858076,"Tess","lattice"
0.376449074478101,"Tess","lattice"
0.440750888912855,"Tess","lattice"
0.370584403478936,"Tess","lattice"
0.324132839475985,"Tess","lattice"
0.467224923311117,"Tess","lattice"
0.226574621092597,"Tess","lattice"
0.236912544455026,"Tess","lattice"
0.350408054299274,"Tess","lattice"
0.17321692652361,"Tess","lattice"
0.418148234110437,"Tess","lattice"
0.314284120316755,"Tess","lattice"
0.378346055989027,"Tess","lattice"
0.476773731001473,"Tess","lattice"
0.232533734849026,"Tess","lattice"
0.320210575250736,"Tess","lattice"
0.374795062430025,"Tess","lattice"
0.151486866000572,"Tess","lattice"
0.501266125511683,"Tess","lattice"
0.285156100639116,"Tess","lattice"
0.441515246924786,"Tess","lattice"
0.343686969272337,"Tess","lattice"
0.387846241342403,"Tess","lattice"
0.370614768565729,"Tess","lattice"
0.242539673556049,"Tess","lattice"
0.297901621821724,"Tess","lattice"
0.398450084172613,"Tess","lattice"
0.452571626397334,"Tess","lattice"
0.407075378840041,"Tess","lattice"
0.294443160660028,"Tess","lattice"
0.185781671069491,"Tess","lattice"
0.313861831192757,"Tess","lattice"
0.168761450373446,"Tess","lattice"
0.272465631095507,"Tess","lattice"
0.439924601430454,"Tess","lattice"
0.39259247824874,"Tess","lattice"
0.286921453202571,"Tess","lattice"
0.215658686129525,"Tess","lattice"
0.376482169499121,"Tess","lattice"
0.28002257836409,"Tess","lattice"
0.300628345824994,"Tess","lattice"
0.262694440495246,"Tess","lattice"
0.295826446278102,"Tess","lattice"
0.00537172309286116,"Tess","lattice"
0.420363295499934,"Tess","lattice"
0.42142001289917,"Tess","lattice"
0.277644198458099,"Tess","lattice"
0.211416661116198,"Tess","lattice"
0.412587955704323,"Tess","lattice"
0.26114886857885,"Tess","lattice"
0.246108457765946,"Tess","lattice"
0.126072823413119,"Tess","lattice"
0.299351888240291,"Tess","lattice"
0.501658680552304,"Tess","lattice"
0.390840176786864,"Tess","lattice"
0.39040350247486,"Tess","lattice"
0.313148715577467,"Tess","lattice"
